supplier_key,supplier_name,product_name,price,stock,warehouse_stocks,source_file,row_number
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл.) UPF3 50-200 280,32656.5015,2.0,"{""КРД"": 1.0, ""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,364
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл.) UPF3 65-120 300,47544.168000000005,3.0,"{""КРД"": 1.0, ""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,365
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл.) UPC 25-40 130,3431.1900000000005,43.0,"{""КРД"": 1.0, ""Крым"": 42.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,366
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл.) UPC 25-40 180,3483.5745,11.0,"{""КРД"": 6.0, ""Крым"": 5.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,367
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл.) UPC 25-60 130,3549.5775000000003,27.0,"{""Крым"": 27.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,368
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл.) UPC 25-60 180,3671.1045,7.0,"{""КРД"": 2.0, ""Крым"": 5.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,369
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл.) UPC 25-80 180,6717.784500000001,4.0,"{""КРД"": 1.0, ""Крым"": 3.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,370
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл.) UPC 32-120 220,16987.2465,2.0,"{""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,371
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл.) UPC 32-40 180,3732.918,3.0,"{""КРД"": 3.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,372
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл.) UPC 32-60 180,3857.595,6.0,"{""КРД"": 6.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,373
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл.) UPC 32-80 180,7153.629,5.0,"{""КРД"": 3.0, ""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,374
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. UPR 20-35 АКЦИЯ,30185.001,2.0,"{""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,375
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл) LPA 25-80,13683.883500000002,2.0,"{""КРД"": 1.0, ""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,376
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Насос циркуляц. (отопл.) UPF3 65-80 280,26573.61,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,377
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Насос циркуляц. (отопл.) UPF 50-160 280,31199.164500000003,3.0,"{""КРД"": 3.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,378
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Насос циркуляц. (отопл.) UPF 65-100 300,23699.7915,2.0,"{""КРД"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,379
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Насос циркуляц. (отопл.) UPFE 40-100,24259.263000000003,2.0,"{""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,380
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Насос циркуляц. (отопл.) UPFE 40-60,21770.994,1.0,"{""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,381
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Насос циркуляц. (отопл.) UPFE 40-80,23387.5845,2.0,"{""Крым"": 2.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,382
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Насос циркуляц. (ГВС) UPН 15-1.5,4354.2029999999995,11.0,"{""КРД"": 4.0, ""Крым"": 7.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,383
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Насос циркуляц. (ГВС) UPН 15-1.5 B II BL,5970.783,15.0,"{""КРД"": 7.0, ""Крым"": 8.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,384
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл) LPA 32-80,13683.883500000002,2.0,"{""КРД"": 1.0, ""Крым"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,385
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп Насос циркуляц. (отопл.) UPF3 65-100 300,27268.227000000003,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,386
ib,unknown supplier 12 05 бакси иммергаз аристон дражице навьен термекс бош эван дакор,Юнипамп насос циркуляц. (отопл.) CP 25-40 130 АКЦИЯ,2159.2935,1.0,"{""КРД"": 1.0}",2026-05-15_13-05-59_unknown_supplier_12_05_бакси_иммергаз_аристон_дражице_навьен_термекс_бош_эван_дакор.xls,387
